receipt_id,receipt_date,receipt_time,store_id,product_id,quantity,unit_price,total_price,payment_type,cashier_id,custom_id
1597,2019-04-15,02:06:11,2,94,1,9.76,9.76,Cash,4,117
1598,2019-04-26,11:25:41,2,95,5,7.62,38.1,Mobile Payment,3,230
1598,2019-04-13,22:17:42,2,65,2,3.27,6.54,Mobile Payment,8,230
1599,2019-04-17,11:16:11,2,53,5,3.78,18.9,Cash,6,364
1599,2019-04-27,13:27:49,1,41,5,3.34,16.7,Cash,3,364
1600,2019-04-02,11:19:42,3,53,5,5.01,25.05,Cash,9,218
1611,2019-04-12,11:52:33,4,25,1,14.31,14.31,Cash,2,578
1614,2019-04-13,05:14:59,4,17,4,2.12,8.48,Mobile Payment,2,210
1614,2019-04-27,16:02:07,1,74,1,6.86,6.86,Cash,7,210
1625,2019-04-10,23:59:29,1,97,2,2.62,5.24,Cash,8,576
1626,2019-04-14,12:04:38,3,73,5,2.22,11.1,Credit Card,8,252
1634,2019-04-10,16:20:09,4,92,5,7.31,36.55,Mobile Payment,2,335
1638,2019-04-04,02:01:58,2,48,1,12.81,12.81,Mobile Payment,5,541
1645,2019-04-13,07:11:02,2,70,2,7.77,15.54,Mobile Payment,2,536
1647,2019-04-09,10:25:40,3,59,2,8.31,16.62,Credit Card,8,569
1658,2019-04-14,02:47:37,1,69,4,7.4,29.6,Mobile Payment,3,418
1658,2019-04-14,09:07:15,3,9,3,4.63,13.89,Mobile Payment,1,418
1660,2019-04-14,17:00:19,5,2,2,2.02,4.04,Mobile Payment,2,111
1662,2019-04-26,04:21:18,2,88,5,13.95,69.75,Credit Card,7,659
1666,2019-04-15,04:24:32,3,38,5,8.49,42.45,Mobile Payment,6,47
1666,2019-04-04,15:26:35,5,44,4,3.68,14.72,Credit Card,9,47
1680,2019-04-04,14:48:49,2,10,5,3.59,17.95,Mobile Payment,2,744
1680,2019-04-12,22:47:39,4,38,3,13.0,39.0,Mobile Payment,9,744
1683,2019-04-13,19:49:19,1,13,2,9.77,19.54,Credit Card,1,536
1685,2019-04-26,02:43:35,1,70,1,8.77,8.77,Mobile Payment,5,247
1694,2019-04-21,03:16:05,2,38,3,7.62,22.86,Credit Card,7,707
1695,2019-04-02,18:24:38,1,86,5,5.07,25.35,Mobile Payment,2,167
1706,2019-04-10,21:25:03,2,42,5,13.22,66.1,Cash,9,119
1707,2019-04-05,14:13:50,3,15,2,5.67,11.34,Mobile Payment,3,98
1710,2019-04-12,09:38:20,2,100,4,11.84,47.36,Credit Card,5,785
1711,2019-04-20,14:38:46,5,56,4,9.93,39.72,Mobile Payment,7,181
1712,2019-04-27,19:22:23,4,23,2,11.32,22.64,Credit Card,1,779
1712,2019-04-24,20:11:26,3,19,2,8.68,17.36,Mobile Payment,2,779
1717,2019-04-07,14:17:40,4,13,2,5.96,11.92,Mobile Payment,9,329
1719,2019-04-27,08:32:50,2,85,5,12.09,60.45,Cash,6,607
1724,2019-04-09,13:26:00,4,55,4,13.01,52.04,Credit Card,1,692
1725,2019-04-11,10:53:48,1,80,2,12.72,25.44,Credit Card,7,246
1729,2019-04-03,07:27:44,3,97,2,13.55,27.1,Credit Card,4,541
1737,2019-04-06,11:26:08,4,58,3,14.93,44.79,Cash,3,60
1737,2019-04-10,15:54:39,5,71,2,10.14,20.28,Cash,1,60
1739,2019-04-16,20:47:26,1,25,1,11.62,11.62,Cash,2,697
1742,2019-04-19,18:18:09,2,66,2,3.7,7.4,Cash,7,678
1745,2019-04-09,19:45:42,4,62,1,6.09,6.09,Cash,9,753
1745,2019-04-18,04:42:29,1,52,3,5.01,15.03,Cash,10,753
1747,2019-04-12,06:00:19,1,79,4,3.31,13.24,Cash,4,42
1749,2019-04-18,19:00:31,5,99,4,2.23,8.92,Mobile Payment,4,117
1752,2019-04-04,06:37:53,4,21,4,7.49,29.96,Cash,8,323
1753,2019-04-30,21:10:33,3,34,2,8.25,16.5,Mobile Payment,3,645
1757,2019-04-13,13:25:48,1,8,5,2.96,14.8,Cash,6,441
1759,2019-04-25,17:24:26,1,44,3,3.99,11.97,Credit Card,9,507
1768,2019-04-06,12:46:13,3,22,5,2.69,13.45,Credit Card,1,174
1768,2019-04-02,05:10:48,4,82,2,6.94,13.88,Cash,5,174
1771,2019-04-04,00:26:24,1,72,3,8.86,26.58,Cash,1,651
1773,2019-04-21,15:44:53,1,71,1,3.2,3.2,Credit Card,10,305
1786,2019-04-30,12:48:40,2,43,5,9.78,48.9,Mobile Payment,8,53
1790,2019-04-05,10:34:13,5,58,5,11.19,55.95,Mobile Payment,7,711
1807,2019-04-09,01:05:34,4,4,1,14.81,14.81,Credit Card,5,320
1811,2019-04-14,03:42:00,3,34,5,4.63,23.15,Cash,8,161
1817,2019-04-24,10:50:43,3,91,4,6.92,27.68,Mobile Payment,10,352
1823,2019-04-06,21:23:13,3,47,3,12.82,38.46,Mobile Payment,6,651
1825,2019-04-27,22:17:20,1,91,2,7.9,15.8,Credit Card,7,480
1828,2019-04-10,08:23:57,3,68,5,9.96,49.8,Cash,8,554
1830,2019-04-15,19:55:03,2,50,2,4.95,9.9,Credit Card,10,108
1837,2019-04-18,08:12:57,3,70,2,5.78,11.56,Cash,4,473
1840,2019-04-30,01:38:35,1,48,4,14.18,56.72,Cash,8,790
1846,2019-04-02,03:56:35,4,35,1,12.56,12.56,Mobile Payment,8,548
1852,2019-04-18,12:31:21,1,100,5,7.13,35.65,Cash,5,737
1852,2019-04-24,14:57:59,2,1,2,12.85,25.7,Cash,4,737
1854,2019-04-29,17:49:19,3,9,3,13.37,40.11,Mobile Payment,4,631
1855,2019-04-18,12:15:44,2,32,5,11.63,58.15,Cash,5,121
1862,2019-04-21,05:42:10,2,83,5,10.4,52.0,Credit Card,2,195
1873,2019-04-04,23:02:59,5,5,4,2.21,8.84,Cash,7,632
1880,2019-04-24,01:24:34,4,79,1,3.98,3.98,Mobile Payment,3,40
1888,2019-04-09,12:56:44,4,68,3,10.31,30.93,Cash,10,280
1892,2019-04-20,19:37:54,5,63,5,10.53,52.65,Credit Card,7,240
1892,2019-04-17,23:16:40,1,21,5,4.25,21.25,Cash,9,240
1894,2019-04-18,22:50:11,2,24,5,13.29,66.45,Mobile Payment,6,248
1899,2019-04-30,00:02:23,2,5,5,8.32,41.6,Cash,4,767
1903,2019-04-20,11:46:45,2,55,4,11.57,46.28,Mobile Payment,6,696
1905,2019-04-12,07:57:30,3,10,4,4.52,18.08,Credit Card,10,781
1918,2019-04-09,23:39:53,4,53,1,7.72,7.72,Credit Card,6,48
1920,2019-04-18,02:14:25,5,7,1,2.33,2.33,Cash,1,652
1923,2019-04-19,07:47:12,4,84,2,8.04,16.08,Cash,2,687
1927,2019-04-25,02:23:32,3,40,5,10.98,54.9,Credit Card,9,760
1944,2019-04-07,12:52:24,5,9,1,9.36,9.36,Mobile Payment,10,69
1944,2019-04-10,11:38:10,5,34,3,11.84,35.52,Cash,6,69
1945,2019-04-09,15:44:54,4,88,5,7.73,38.65,Credit Card,8,347
1947,2019-04-13,10:10:53,5,68,4,9.57,38.28,Cash,5,226
1947,2019-04-24,10:06:31,5,19,5,4.69,23.45,Mobile Payment,8,226
1949,2019-04-26,12:51:31,1,61,2,7.18,14.36,Mobile Payment,10,674
1954,2019-04-05,14:12:29,5,55,1,3.8,3.8,Mobile Payment,1,778
1960,2019-04-13,03:15:01,5,17,5,6.19,30.95,Credit Card,3,104
1965,2019-04-10,19:24:55,1,56,5,10.62,53.1,Mobile Payment,7,213
1965,2019-04-01,19:45:30,4,87,2,14.42,28.84,Mobile Payment,2,213
1967,2019-04-08,15:23:41,1,75,3,9.5,28.5,Cash,7,444
1967,2019-04-01,01:46:36,2,52,2,5.34,10.68,Mobile Payment,3,444
1972,2019-04-25,10:19:59,4,3,4,2.77,11.08,Credit Card,3,602
1974,2019-04-02,09:24:00,1,31,3,7.46,22.38,Credit Card,5,430
1974,2019-04-08,15:33:06,1,24,3,3.84,11.52,Cash,4,430
1980,2019-04-05,19:05:22,2,100,4,7.6,30.4,Mobile Payment,9,430
1983,2019-04-23,17:07:00,4,93,2,11.58,23.16,Cash,10,531
1985,2019-04-10,04:20:32,4,41,5,4.11,20.55,Cash,7,364
2001,2019-04-09,03:01:28,5,86,4,10.84,43.36,Credit Card,9,117
2003,2019-04-09,17:09:25,5,59,5,5.29,26.45,Cash,6,94
2006,2019-04-12,20:47:24,1,29,2,6.05,12.1,Mobile Payment,3,526
2008,2019-04-26,04:04:52,1,5,5,13.43,67.15,Cash,8,12
2008,2019-04-21,13:14:07,5,70,5,5.23,26.15,Credit Card,7,12
2011,2019-04-18,13:55:33,4,51,3,10.82,32.46,Cash,9,257
2011,2019-04-02,16:36:02,4,51,2,12.9,25.8,Cash,7,257
2024,2019-04-26,04:42:50,1,76,3,2.71,8.13,Cash,6,414
2028,2019-04-01,03:45:59,2,36,5,2.78,13.9,Mobile Payment,5,753
2028,2019-04-18,08:22:05,5,70,3,5.89,17.67,Cash,9,753
2029,2019-04-22,00:09:30,1,68,1,11.82,11.82,Cash,3,647
2032,2019-04-11,10:13:26,4,2,4,12.01,48.04,Credit Card,6,399
2035,2019-04-27,03:46:34,3,4,1,6.09,6.09,Cash,6,73
2039,2019-04-04,22:24:33,2,67,2,13.36,26.72,Credit Card,1,547
2042,2019-04-15,23:02:59,1,34,4,3.84,15.36,Mobile Payment,10,76
2047,2019-04-24,11:41:23,4,73,1,6.74,6.74,Credit Card,2,729
2049,2019-04-09,08:06:41,5,37,4,8.96,35.84,Mobile Payment,9,524
2051,2019-04-30,08:12:43,2,56,1,6.92,6.92,Cash,5,453
2052,2019-04-26,06:18:58,3,8,4,12.5,50.0,Mobile Payment,1,650
2060,2019-04-01,10:09:30,1,20,5,11.15,55.75,Mobile Payment,10,43
2067,2019-04-12,07:45:05,3,15,4,4.12,16.48,Credit Card,7,387
2070,2019-04-15,03:31:13,5,65,3,2.7,8.1,Cash,5,689
2077,2019-04-21,15:54:18,1,9,2,4.89,9.78,Mobile Payment,1,188
2081,2019-04-11,14:48:37,2,12,2,12.75,25.5,Cash,1,393
2081,2019-04-01,22:53:23,3,27,3,7.22,21.66,Mobile Payment,8,393
2083,2019-04-23,23:34:52,3,91,4,6.28,25.12,Cash,4,150
2085,2019-04-08,21:25:58,4,41,2,13.11,26.22,Cash,8,676
2087,2019-04-29,13:26:05,4,24,3,13.74,41.22,Credit Card,7,586
2091,2019-04-22,15:25:05,1,8,2,12.43,24.86,Credit Card,4,564
2093,2019-04-11,04:41:14,5,12,2,2.89,5.78,Mobile Payment,5,564
2103,2019-04-10,17:17:44,5,33,1,11.11,11.11,Credit Card,9,674
2108,2019-04-20,14:02:23,5,79,1,13.09,13.09,Mobile Payment,9,484
2115,2019-04-19,09:45:18,4,50,4,2.58,10.32,Credit Card,3,373
2123,2019-04-25,12:01:16,4,34,5,13.15,65.75,Cash,4,778
2129,2019-04-10,03:16:58,1,13,5,11.12,55.6,Cash,5,725
2134,2019-04-06,20:18:12,1,93,4,2.32,9.28,Credit Card,3,794
2135,2019-04-22,15:45:07,2,32,4,13.87,55.48,Credit Card,7,300
2144,2019-04-25,19:46:54,1,48,3,6.56,19.68,Credit Card,3,391
2149,2019-04-21,22:10:55,4,81,1,14.35,14.35,Credit Card,1,763
2172,2019-04-28,19:05:33,3,93,2,9.24,18.48,Mobile Payment,6,373
2175,2019-04-02,09:23:38,2,2,3,10.84,32.52,Mobile Payment,10,197
2176,2019-04-03,13:08:48,4,39,2,9.44,18.88,Cash,5,531
2177,2019-04-02,21:15:15,5,27,3,5.66,16.98,Credit Card,4,794
2186,2019-04-27,07:29:33,2,20,3,10.75,32.25,Mobile Payment,10,377
2188,2019-04-23,18:27:34,5,59,1,2.16,2.16,Cash,9,558
2203,2019-04-08,00:49:31,4,67,1,5.56,5.56,Mobile Payment,10,613
2205,2019-04-02,21:04:37,1,52,1,6.65,6.65,Mobile Payment,2,7
2207,2019-04-27,08:15:39,2,12,4,7.76,31.04,Mobile Payment,7,783
2211,2019-04-18,04:09:30,2,29,4,4.36,17.44,Credit Card,3,774
2219,2019-04-16,10:50:36,2,100,2,3.24,6.48,Credit Card,5,186
2227,2019-04-20,05:47:30,1,56,4,13.65,54.6,Mobile Payment,5,172
2227,2019-04-30,07:37:17,5,25,3,5.04,15.12,Mobile Payment,1,172
2229,2019-04-27,16:39:05,5,85,1,9.9,9.9,Cash,2,378
2229,2019-04-30,14:01:25,3,30,3,10.34,31.02,Cash,10,378
2238,2019-04-03,15:56:21,2,11,3,3.76,11.28,Credit Card,3,384
2248,2019-04-12,16:16:51,3,85,2,8.59,17.18,Mobile Payment,7,338
2249,2019-04-27,04:26:29,2,69,5,2.76,13.8,Credit Card,8,634
2250,2019-04-04,19:57:31,2,57,2,13.42,26.84,Credit Card,4,64
2252,2019-04-18,12:22:33,1,66,1,9.96,9.96,Cash,8,378
2258,2019-04-25,15:53:18,4,31,2,12.46,24.92,Credit Card,10,694
2259,2019-04-29,18:44:18,4,24,2,10.64,21.28,Mobile Payment,2,476
2260,2019-04-02,09:15:13,5,71,2,6.52,13.04,Mobile Payment,2,727
2262,2019-04-02,22:22:21,4,45,1,11.06,11.06,Credit Card,3,240
2262,2019-04-04,07:32:00,1,85,1,3.12,3.12,Cash,3,240
2266,2019-04-23,19:02:25,2,43,2,13.53,27.06,Credit Card,8,187
2266,2019-04-05,05:40:00,3,85,5,6.27,31.35,Credit Card,7,187
2281,2019-04-28,00:45:27,5,31,4,4.91,19.64,Credit Card,8,446
2282,2019-04-29,16:35:47,1,61,4,6.68,26.72,Mobile Payment,4,574
2285,2019-04-24,13:27:28,1,31,2,6.05,12.1,Cash,9,340
2288,2019-04-30,07:12:15,2,17,4,5.91,23.64,Credit Card,6,382
2295,2019-04-08,07:42:59,3,36,3,8.47,25.41,Cash,1,626
2305,2019-04-08,17:52:46,4,93,2,5.32,10.64,Cash,5,346
2314,2019-04-21,22:01:00,1,40,3,11.84,35.52,Credit Card,1,448
2315,2019-04-24,19:51:49,4,57,4,2.36,9.44,Credit Card,5,2
2321,2019-04-15,03:21:26,1,71,3,10.24,30.72,Cash,4,201
2324,2019-04-03,20:18:54,3,98,1,11.61,11.61,Mobile Payment,5,643
2328,2019-04-03,14:59:22,3,84,5,12.66,63.3,Credit Card,2,688
2333,2019-04-29,06:28:17,2,4,1,11.88,11.88,Mobile Payment,3,783
2341,2019-04-16,20:11:00,2,6,1,10.74,10.74,Cash,8,261
2341,2019-04-04,07:31:21,3,57,1,14.27,14.27,Cash,10,261
2345,2019-04-28,19:11:21,3,37,3,6.69,20.07,Cash,3,162
2349,2019-04-24,20:34:28,5,24,1,5.26,5.26,Credit Card,1,157
2362,2019-04-17,06:26:02,5,60,5,8.31,41.55,Cash,9,549
2362,2019-04-09,22:27:44,4,63,1,4.57,4.57,Cash,7,549
2364,2019-04-24,13:09:35,1,93,2,5.08,10.16,Cash,2,323
2369,2019-04-27,09:52:32,3,93,4,12.94,51.76,Credit Card,1,715
2370,2019-04-15,17:20:09,1,60,4,13.85,55.4,Credit Card,9,369
2385,2019-04-13,21:58:32,2,72,3,4.21,12.63,Mobile Payment,1,335
2387,2019-04-14,09:49:58,2,97,3,3.61,10.83,Credit Card,9,395
2388,2019-04-09,01:24:56,1,78,5,3.32,16.6,Cash,1,122
2396,2019-04-21,02:49:42,4,89,1,3.08,3.08,Mobile Payment,2,133
2396,2019-04-09,07:08:46,1,27,1,6.11,6.11,Mobile Payment,10,133
2401,2019-04-06,23:29:37,3,52,3,9.56,28.68,Credit Card,10,637
2417,2019-04-11,06:13:53,2,20,2,4.06,8.12,Mobile Payment,10,251
2431,2019-04-08,02:04:47,1,42,5,6.12,30.6,Credit Card,5,135
2435,2019-04-22,08:20:03,3,97,4,4.02,16.08,Mobile Payment,8,402
2438,2019-04-02,12:10:53,5,21,5,2.3,11.5,Mobile Payment,7,246
2452,2019-04-26,16:11:46,1,99,3,4.74,14.22,Cash,3,89
2453,2019-04-05,04:38:29,4,6,2,9.91,19.82,Cash,5,667
2456,2019-04-21,11:15:09,4,46,4,4.71,18.84,Mobile Payment,4,392
2461,2019-04-18,09:06:55,5,27,4,13.63,54.52,Mobile Payment,7,751
2464,2019-04-11,02:12:18,2,13,5,7.41,37.05,Credit Card,1,639
2468,2019-04-07,14:43:32,3,18,3,3.34,10.02,Mobile Payment,1,622
2469,2019-04-25,00:53:14,2,86,2,11.06,22.12,Mobile Payment,7,731
2470,2019-04-15,23:26:46,4,31,2,5.05,10.1,Credit Card,9,8
2470,2019-04-13,06:47:06,1,19,4,4.3,17.2,Cash,9,8
2471,2019-04-02,00:44:38,3,66,2,13.74,27.48,Credit Card,1,500
2473,2019-04-16,14:24:45,4,7,2,12.39,24.78,Credit Card,8,75
2476,2019-04-19,11:01:39,2,40,5,2.71,13.55,Mobile Payment,2,186
2480,2019-04-30,21:34:30,3,88,1,9.2,9.2,Mobile Payment,2,340
2480,2019-04-19,20:16:24,3,97,1,3.88,3.88,Mobile Payment,9,340
2486,2019-04-12,11:19:11,2,9,2,4.46,8.92,Mobile Payment,4,95
2490,2019-04-30,23:45:18,1,8,5,8.16,40.8,Cash,8,68
2491,2019-04-12,23:38:31,4,69,5,8.25,41.25,Cash,8,539
2491,2019-04-09,01:44:59,2,12,4,3.0,12.0,Credit Card,6,539
2494,2019-04-13,10:34:18,4,68,1,4.11,4.11,Credit Card,7,247
2521,2019-04-03,04:30:22,1,66,4,14.93,59.72,Mobile Payment,4,549
2522,2019-04-16,20:28:46,1,51,1,11.02,11.02,Cash,9,626
2525,2019-04-23,16:38:37,5,71,4,8.29,33.16,Credit Card,10,446
2525,2019-04-08,17:43:05,5,94,1,9.9,9.9,Credit Card,3,446
2526,2019-04-02,14:21:56,4,12,1,7.71,7.71,Cash,3,663
2527,2019-04-08,15:13:38,4,47,3,12.39,37.17,Mobile Payment,4,617
2536,2019-04-04,21:13:36,3,90,5,4.25,21.25,Credit Card,8,774
2536,2019-04-06,18:29:06,3,36,2,6.99,13.98,Cash,3,774
2539,2019-04-27,10:40:18,4,86,3,11.95,35.85,Cash,7,90
2541,2019-04-20,23:43:51,3,71,3,5.95,17.85,Mobile Payment,10,244
2545,2019-04-04,02:25:06,2,87,1,14.04,14.04,Cash,8,745
2553,2019-04-27,04:31:36,5,28,4,9.88,39.52,Cash,4,383
2561,2019-04-08,01:00:59,5,84,1,10.52,10.52,Credit Card,2,475
2,2019-04-25,01:33:56,3,41,2,10.65,21.3,Cash,7,5288
9,2019-04-07,11:15:12,5,82,2,13.38,26.76,Mobile Payment,4,5910
12,2019-04-18,11:23:00,2,72,3,6.18,18.54,Cash,3,5154
14,2019-04-16,07:59:04,2,37,1,10.55,10.55,Mobile Payment,5,5924
31,2019-04-27,08:49:43,2,53,5,4.17,20.85,Credit Card,1,5528
35,2019-04-25,13:22:12,5,14,3,14.0,42.0,Mobile Payment,10,5432
39,2019-04-17,21:37:06,3,19,2,8.42,16.84,Credit Card,10,5796
43,2019-04-26,07:15:00,3,89,5,8.49,42.45,Mobile Payment,2,5581
46,2019-04-08,08:43:37,1,47,1,8.02,8.02,Mobile Payment,8,5066
49,2019-04-26,14:44:20,2,42,3,6.04,18.12,Mobile Payment,7,5904
49,2019-04-29,07:09:54,3,73,3,9.38,28.14,Mobile Payment,4,5904
53,2019-04-29,12:59:29,2,95,4,7.45,29.8,Credit Card,8,5930
54,2019-04-26,13:22:48,4,99,1,4.3,4.3,Credit Card,5,5782
60,2019-04-24,00:29:46,2,82,5,4.52,22.6,Cash,1,5597
63,2019-04-30,13:34:00,5,43,3,7.22,21.66,Mobile Payment,10,5342
64,2019-04-17,03:16:40,1,46,3,7.93,23.79,Mobile Payment,6,5391
71,2019-04-27,10:35:47,3,57,2,7.57,15.14,Cash,1,5598
71,2019-04-01,03:25:13,5,60,3,10.3,30.9,Credit Card,7,5598
76,2019-04-29,04:55:49,3,51,3,2.44,7.32,Credit Card,3,5020
82,2019-04-02,15:11:54,5,66,2,7.2,14.4,Mobile Payment,5,5806
83,2019-04-14,23:10:59,4,41,4,14.78,59.12,Credit Card,7,5087
94,2019-04-23,05:32:04,1,23,3,13.58,40.74,Cash,1,5576
101,2019-04-07,14:54:16,1,49,4,7.89,31.56,Credit Card,2,5789
101,2019-04-11,01:29:33,2,84,5,3.45,17.25,Credit Card,8,5789
104,2019-04-09,11:53:51,3,76,3,4.35,13.05,Cash,3,5712
126,2019-04-17,02:07:50,3,19,4,10.02,40.08,Credit Card,6,5421
136,2019-04-10,05:25:27,4,33,2,4.81,9.62,Credit Card,5,5055
138,2019-04-08,11:04:00,5,81,4,6.63,26.52,Mobile Payment,10,5333
139,2019-04-24,22:21:36,5,59,3,3.66,10.98,Cash,3,5388
141,2019-04-20,21:57:50,1,55,3,14.98,44.94,Cash,3,5020
141,2019-04-05,19:41:45,2,57,5,5.78,28.9,Credit Card,2,5020
170,2019-04-15,13:18:02,4,22,3,6.38,19.14,Credit Card,8,5401
170,2019-04-28,20:41:10,1,30,4,7.72,30.88,Cash,5,5401
175,2019-04-08,11:34:10,3,34,3,2.26,6.78,Cash,2,5695
180,2019-04-22,05:26:31,5,35,4,2.88,11.52,Cash,5,5815
180,2019-04-10,00:28:01,5,82,4,10.51,42.04,Mobile Payment,8,5815
191,2019-04-08,00:30:17,1,66,4,6.44,25.76,Mobile Payment,8,5923
191,2019-04-04,18:40:14,3,91,2,3.61,7.22,Mobile Payment,7,5923
195,2019-04-09,07:25:00,3,48,3,6.37,19.11,Cash,6,5294
197,2019-04-13,01:43:18,1,5,3,9.25,27.75,Cash,4,5413
199,2019-04-18,01:58:34,3,84,4,13.75,55.0,Mobile Payment,9,5284
202,2019-04-13,11:54:23,2,60,2,9.77,19.54,Mobile Payment,6,5873
202,2019-04-29,04:22:10,2,20,4,14.71,58.84,Credit Card,8,5873
209,2019-04-05,15:57:45,1,2,4,8.73,34.92,Mobile Payment,9,5153
236,2019-04-12,20:21:03,4,13,3,2.2,6.6,Mobile Payment,4,5577
248,2019-04-27,21:58:41,3,82,2,9.97,19.94,Mobile Payment,6,5479
248,2019-04-25,16:38:30,5,77,2,13.77,27.54,Credit Card,5,5479
251,2019-04-22,11:29:35,3,15,4,6.23,24.92,Cash,6,5502
251,2019-04-01,05:37:04,5,26,2,2.29,4.58,Mobile Payment,2,5502
255,2019-04-18,06:06:32,1,35,3,2.39,7.17,Cash,1,5021
276,2019-04-22,21:33:58,1,53,5,7.16,35.8,Mobile Payment,8,5803
283,2019-04-17,14:28:01,4,47,4,3.0,12.0,Credit Card,10,5418
283,2019-04-02,23:25:22,5,77,1,7.37,7.37,Cash,10,5418
292,2019-04-27,08:09:55,1,1,3,9.42,28.26,Mobile Payment,7,5685
299,2019-04-07,20:07:30,5,98,1,6.6,6.6,Cash,4,5790
300,2019-04-01,15:05:08,1,30,1,12.6,12.6,Mobile Payment,8,5131
304,2019-04-24,03:09:04,1,53,5,11.47,57.35,Mobile Payment,4,5317
319,2019-04-27,23:54:09,5,21,3,11.96,35.88,Mobile Payment,4,5044
319,2019-04-03,07:02:05,5,39,4,8.4,33.6,Mobile Payment,2,5044
325,2019-04-26,16:44:56,4,93,3,5.27,15.81,Cash,4,5234
330,2019-04-02,18:57:55,4,63,2,4.34,8.68,Cash,8,5291
330,2019-04-20,15:00:44,1,82,4,3.29,13.16,Credit Card,9,5291
332,2019-04-14,16:58:44,5,61,5,3.52,17.6,Cash,3,5060
335,2019-04-16,13:24:14,1,82,3,14.66,43.98,Credit Card,6,5543
337,2019-04-19,00:33:56,3,88,3,5.6,16.8,Credit Card,9,5673
340,2019-04-23,06:10:55,1,97,3,12.27,36.81,Mobile Payment,7,5860
343,2019-04-05,07:00:16,5,89,1,13.69,13.69,Credit Card,1,5574
343,2019-04-15,03:22:31,1,7,4,14.51,58.04,Credit Card,2,5574
350,2019-04-15,10:17:23,5,90,1,12.37,12.37,Credit Card,9,5259
353,2019-04-12,22:33:41,1,45,3,11.11,33.33,Mobile Payment,2,5103
360,2019-04-09,06:56:01,2,44,1,6.62,6.62,Credit Card,8,5847
377,2019-04-08,16:16:07,2,25,1,7.58,7.58,Mobile Payment,8,5710
378,2019-04-11,05:10:07,5,35,2,8.94,17.88,Mobile Payment,6,5136
378,2019-04-08,06:49:24,2,25,5,2.39,11.95,Credit Card,7,5136
385,2019-04-02,17:09:49,4,68,5,7.44,37.2,Credit Card,1,5198
390,2019-04-25,15:48:33,2,54,5,11.24,56.2,Credit Card,1,5658
394,2019-04-30,16:52:39,3,39,1,10.61,10.61,Credit Card,6,5932
399,2019-04-26,13:35:12,1,59,2,14.15,28.3,Mobile Payment,5,5895
429,2019-04-08,21:12:39,4,39,4,10.46,41.84,Credit Card,2,5830
429,2019-04-11,02:09:56,3,6,3,10.04,30.12,Mobile Payment,8,5830
432,2019-04-01,22:06:56,1,14,4,8.21,32.84,Credit Card,3,5493
442,2019-04-01,06:23:28,2,48,2,7.98,15.96,Cash,2,5888
443,2019-04-07,18:29:40,3,34,5,10.75,53.75,Mobile Payment,1,5180
447,2019-04-08,05:47:57,3,13,3,2.19,6.57,Mobile Payment,9,5078
448,2019-04-21,12:02:38,4,64,5,6.37,31.85,Credit Card,5,5111
451,2019-04-14,08:43:08,4,66,5,7.19,35.95,Credit Card,5,5412
453,2019-04-26,15:08:02,4,64,3,11.44,34.32,Mobile Payment,9,5055
455,2019-04-25,18:37:40,3,47,4,6.29,25.16,Cash,6,5510
459,2019-04-02,03:22:26,4,42,3,6.9,20.7,Credit Card,2,5287
471,2019-04-01,02:07:54,1,25,3,3.73,11.19,Mobile Payment,2,5512
474,2019-04-28,21:41:48,3,77,1,9.53,9.53,Mobile Payment,5,5836
476,2019-04-01,10:09:34,4,100,1,13.24,13.24,Credit Card,5,5134
482,2019-04-04,05:31:52,3,2,3,11.55,34.65,Mobile Payment,5,5891
485,2019-04-06,06:43:08,1,43,3,10.88,32.64,Cash,2,5727
486,2019-04-29,07:43:17,3,72,2,6.28,12.56,Credit Card,10,5743
491,2019-04-27,21:15:29,3,20,3,3.65,10.95,Mobile Payment,1,5663
495,2019-04-28,09:35:39,2,58,3,9.77,29.31,Credit Card,2,5292
496,2019-04-08,11:02:48,1,72,5,3.15,15.75,Cash,6,5230
505,2019-04-23,23:24:49,5,2,2,6.27,12.54,Cash,6,5492
513,2019-04-17,03:21:31,4,6,2,9.45,18.9,Cash,2,5904
523,2019-04-10,05:18:49,4,23,2,11.34,22.68,Mobile Payment,8,5590
525,2019-04-10,20:12:27,3,79,3,7.3,21.9,Cash,2,5624
525,2019-04-23,16:12:51,3,7,4,14.45,57.8,Mobile Payment,1,5624
533,2019-04-07,03:57:36,2,49,2,7.83,15.66,Mobile Payment,3,5656
534,2019-04-04,10:16:04,1,61,2,7.17,14.34,Credit Card,9,5373
535,2019-04-11,01:39:51,1,58,5,8.54,42.7,Credit Card,4,5421
543,2019-04-02,00:14:10,4,35,1,6.53,6.53,Cash,3,5272
545,2019-04-07,09:19:52,5,15,1,4.66,4.66,Credit Card,8,5821
545,2019-04-30,13:21:27,1,73,2,11.06,22.12,Credit Card,4,5821
546,2019-04-13,18:16:33,1,5,1,3.68,3.68,Credit Card,7,5464
550,2019-04-13,07:16:56,1,83,2,13.5,27.0,Credit Card,4,5531
553,2019-04-17,02:21:52,3,62,3,14.95,44.85,Mobile Payment,3,5209
558,2019-04-05,09:53:21,3,17,2,6.36,12.72,Mobile Payment,3,5854
560,2019-04-21,16:27:40,3,37,3,8.5,25.5,Mobile Payment,2,5564
606,2019-04-24,13:45:32,4,75,4,11.23,44.92,Credit Card,6,5614
625,2019-04-21,11:16:12,2,65,4,4.69,18.76,Credit Card,7,5921
