receipt_id,receipt_date,receipt_time,store_id,product_id,quantity,unit_price,total_price,payment_type,cashier_id
377,2019-04-13,19:49:19,1,13,2,9.77,19.54,Credit Card,1
378,2019-04-26,02:43:35,1,70,1,8.77,8.77,Mobile Payment,5
379,2019-04-21,03:16:05,2,38,3,7.62,22.86,Credit Card,7
380,2019-04-02,18:24:38,1,86,5,5.07,25.35,Mobile Payment,2
381,2019-04-10,21:25:03,2,42,5,13.22,66.1,Cash,9
382,2019-04-05,14:13:50,3,15,2,5.67,11.34,Mobile Payment,3
383,2019-04-12,09:38:20,2,100,4,11.84,47.36,Credit Card,5
384,2019-04-20,14:38:46,5,56,4,9.93,39.72,Mobile Payment,7
385,2019-04-27,19:22:23,4,23,2,11.32,22.64,Credit Card,1
386,2019-04-24,20:11:26,3,19,2,8.68,17.36,Mobile Payment,2
387,2019-04-07,14:17:40,4,13,2,5.96,11.92,Mobile Payment,9
388,2019-04-27,08:32:50,2,85,5,12.09,60.45,Cash,6
389,2019-04-09,13:26:00,4,55,4,13.01,52.04,Credit Card,1
390,2019-04-11,10:53:48,1,80,2,12.72,25.44,Credit Card,7
391,2019-04-03,07:27:44,3,97,2,13.55,27.1,Credit Card,4
392,2019-04-06,11:26:08,4,58,3,14.93,44.79,Cash,3
393,2019-04-10,15:54:39,5,71,2,10.14,20.28,Cash,1
394,2019-04-16,20:47:26,1,25,1,11.62,11.62,Cash,2
395,2019-04-19,18:18:09,2,66,2,3.7,7.4,Cash,7
396,2019-04-09,19:45:42,4,62,1,6.09,6.09,Cash,9
397,2019-04-18,04:42:29,1,52,3,5.01,15.03,Cash,10
398,2019-04-12,06:00:19,1,79,4,3.31,13.24,Cash,4
399,2019-04-18,19:00:31,5,99,4,2.23,8.92,Mobile Payment,4
400,2019-04-04,06:37:53,4,21,4,7.49,29.96,Cash,8
401,2019-04-30,21:10:33,3,34,2,8.25,16.5,Mobile Payment,3
402,2019-04-13,13:25:48,1,8,5,2.96,14.8,Cash,6
403,2019-04-25,17:24:26,1,44,3,3.99,11.97,Credit Card,9
404,2019-04-06,12:46:13,3,22,5,2.69,13.45,Credit Card,1
405,2019-04-02,05:10:48,4,82,2,6.94,13.88,Cash,5
406,2019-04-04,00:26:24,1,72,3,8.86,26.58,Cash,1
407,2019-04-21,15:44:53,1,71,1,3.2,3.2,Credit Card,10
408,2019-04-30,12:48:40,2,43,5,9.78,48.9,Mobile Payment,8
409,2019-04-05,10:34:13,5,58,5,11.19,55.95,Mobile Payment,7
410,2019-04-09,01:05:34,4,4,1,14.81,14.81,Credit Card,5
411,2019-04-14,03:42:00,3,34,5,4.63,23.15,Cash,8
412,2019-04-24,10:50:43,3,91,4,6.92,27.68,Mobile Payment,10
413,2019-04-06,21:23:13,3,47,3,12.82,38.46,Mobile Payment,6
414,2019-04-27,22:17:20,1,91,2,7.9,15.8,Credit Card,7
415,2019-04-10,08:23:57,3,68,5,9.96,49.8,Cash,8
416,2019-04-15,19:55:03,2,50,2,4.95,9.9,Credit Card,10
417,2019-04-18,08:12:57,3,70,2,5.78,11.56,Cash,4
418,2019-04-30,01:38:35,1,48,4,14.18,56.72,Cash,8
419,2019-04-02,03:56:35,4,35,1,12.56,12.56,Mobile Payment,8
420,2019-04-18,12:31:21,1,100,5,7.13,35.65,Cash,5
421,2019-04-24,14:57:59,2,1,2,12.85,25.7,Cash,4
422,2019-04-29,17:49:19,3,9,3,13.37,40.11,Mobile Payment,4
423,2019-04-18,12:15:44,2,32,5,11.63,58.15,Cash,5
424,2019-04-21,05:42:10,2,83,5,10.4,52.0,Credit Card,2
425,2019-04-04,23:02:59,5,5,4,2.21,8.84,Cash,7
426,2019-04-24,01:24:34,4,79,1,3.98,3.98,Mobile Payment,3
427,2019-04-09,12:56:44,4,68,3,10.31,30.93,Cash,10
428,2019-04-20,19:37:54,5,63,5,10.53,52.65,Credit Card,7
429,2019-04-17,23:16:40,1,21,5,4.25,21.25,Cash,9
430,2019-04-18,22:50:11,2,24,5,13.29,66.45,Mobile Payment,6
431,2019-04-30,00:02:23,2,5,5,8.32,41.6,Cash,4
432,2019-04-20,11:46:45,2,55,4,11.57,46.28,Mobile Payment,6
433,2019-04-12,07:57:30,3,10,4,4.52,18.08,Credit Card,10
434,2019-04-09,23:39:53,4,53,1,7.72,7.72,Credit Card,6
435,2019-04-18,02:14:25,5,7,1,2.33,2.33,Cash,1
436,2019-04-19,07:47:12,4,84,2,8.04,16.08,Cash,2
437,2019-04-25,02:23:32,3,40,5,10.98,54.9,Credit Card,9
438,2019-04-07,12:52:24,5,9,1,9.36,9.36,Mobile Payment,10
439,2019-04-10,11:38:10,5,34,3,11.84,35.52,Cash,6
440,2019-04-09,15:44:54,4,88,5,7.73,38.65,Credit Card,8
441,2019-04-13,10:10:53,5,68,4,9.57,38.28,Cash,5
442,2019-04-24,10:06:31,5,19,5,4.69,23.45,Mobile Payment,8
443,2019-04-26,12:51:31,1,61,2,7.18,14.36,Mobile Payment,10
444,2019-04-05,14:12:29,5,55,1,3.8,3.8,Mobile Payment,1
445,2019-04-13,03:15:01,5,17,5,6.19,30.95,Credit Card,3
446,2019-04-10,19:24:55,1,56,5,10.62,53.1,Mobile Payment,7
447,2019-04-01,19:45:30,4,87,2,14.42,28.84,Mobile Payment,2
448,2019-04-08,15:23:41,1,75,3,9.5,28.5,Cash,7
449,2019-04-01,01:46:36,2,52,2,5.34,10.68,Mobile Payment,3
450,2019-04-25,10:19:59,4,3,4,2.77,11.08,Credit Card,3
451,2019-04-02,09:24:00,1,31,3,7.46,22.38,Credit Card,5
452,2019-04-08,15:33:06,1,24,3,3.84,11.52,Cash,4
453,2019-04-05,19:05:22,2,100,4,7.6,30.4,Mobile Payment,9
454,2019-04-23,17:07:00,4,93,2,11.58,23.16,Cash,10
455,2019-04-10,04:20:32,4,41,5,4.11,20.55,Cash,7
456,2019-04-09,03:01:28,5,86,4,10.84,43.36,Credit Card,9
457,2019-04-09,17:09:25,5,59,5,5.29,26.45,Cash,6
458,2019-04-12,20:47:24,1,29,2,6.05,12.1,Mobile Payment,3
459,2019-04-26,04:04:52,1,5,5,13.43,67.15,Cash,8
460,2019-04-21,13:14:07,5,70,5,5.23,26.15,Credit Card,7
461,2019-04-18,13:55:33,4,51,3,10.82,32.46,Cash,9
462,2019-04-02,16:36:02,4,51,2,12.9,25.8,Cash,7
463,2019-04-26,04:42:50,1,76,3,2.71,8.13,Cash,6
464,2019-04-01,03:45:59,2,36,5,2.78,13.9,Mobile Payment,5
465,2019-04-18,08:22:05,5,70,3,5.89,17.67,Cash,9
466,2019-04-22,00:09:30,1,68,1,11.82,11.82,Cash,3
467,2019-04-11,10:13:26,4,2,4,12.01,48.04,Credit Card,6
468,2019-04-27,03:46:34,3,4,1,6.09,6.09,Cash,6
469,2019-04-04,22:24:33,2,67,2,13.36,26.72,Credit Card,1
470,2019-04-15,23:02:59,1,34,4,3.84,15.36,Mobile Payment,10
471,2019-04-24,11:41:23,4,73,1,6.74,6.74,Credit Card,2
472,2019-04-09,08:06:41,5,37,4,8.96,35.84,Mobile Payment,9
473,2019-04-30,08:12:43,2,56,1,6.92,6.92,Cash,5
474,2019-04-26,06:18:58,3,8,4,12.5,50.0,Mobile Payment,1
475,2019-04-01,10:09:30,1,20,5,11.15,55.75,Mobile Payment,10
476,2019-04-12,07:45:05,3,15,4,4.12,16.48,Credit Card,7
477,2019-04-15,03:31:13,5,65,3,2.7,8.1,Cash,5
478,2019-04-21,15:54:18,1,9,2,4.89,9.78,Mobile Payment,1
479,2019-04-11,14:48:37,2,12,2,12.75,25.5,Cash,1
480,2019-04-01,22:53:23,3,27,3,7.22,21.66,Mobile Payment,8
481,2019-04-23,23:34:52,3,91,4,6.28,25.12,Cash,4
482,2019-04-08,21:25:58,4,41,2,13.11,26.22,Cash,8
483,2019-04-29,13:26:05,4,24,3,13.74,41.22,Credit Card,7
484,2019-04-22,15:25:05,1,8,2,12.43,24.86,Credit Card,4
485,2019-04-11,04:41:14,5,12,2,2.89,5.78,Mobile Payment,5
486,2019-04-10,17:17:44,5,33,1,11.11,11.11,Credit Card,9
487,2019-04-20,14:02:23,5,79,1,13.09,13.09,Mobile Payment,9
488,2019-04-19,09:45:18,4,50,4,2.58,10.32,Credit Card,3
489,2019-04-25,12:01:16,4,34,5,13.15,65.75,Cash,4
490,2019-04-10,03:16:58,1,13,5,11.12,55.6,Cash,5
491,2019-04-06,20:18:12,1,93,4,2.32,9.28,Credit Card,3
492,2019-04-22,15:45:07,2,32,4,13.87,55.48,Credit Card,7
493,2019-04-25,19:46:54,1,48,3,6.56,19.68,Credit Card,3
494,2019-04-21,22:10:55,4,81,1,14.35,14.35,Credit Card,1
495,2019-04-28,19:05:33,3,93,2,9.24,18.48,Mobile Payment,6
496,2019-04-02,09:23:38,2,2,3,10.84,32.52,Mobile Payment,10
497,2019-04-03,13:08:48,4,39,2,9.44,18.88,Cash,5
498,2019-04-02,21:15:15,5,27,3,5.66,16.98,Credit Card,4
499,2019-04-27,07:29:33,2,20,3,10.75,32.25,Mobile Payment,10
500,2019-04-23,18:27:34,5,59,1,2.16,2.16,Cash,9
501,2019-04-08,00:49:31,4,67,1,5.56,5.56,Mobile Payment,10
502,2019-04-02,21:04:37,1,52,1,6.65,6.65,Mobile Payment,2
503,2019-04-27,08:15:39,2,12,4,7.76,31.04,Mobile Payment,7
504,2019-04-18,04:09:30,2,29,4,4.36,17.44,Credit Card,3
505,2019-04-16,10:50:36,2,100,2,3.24,6.48,Credit Card,5
506,2019-04-20,05:47:30,1,56,4,13.65,54.6,Mobile Payment,5
507,2019-04-30,07:37:17,5,25,3,5.04,15.12,Mobile Payment,1
508,2019-04-27,16:39:05,5,85,1,9.9,9.9,Cash,2
509,2019-04-30,14:01:25,3,30,3,10.34,31.02,Cash,10
510,2019-04-03,15:56:21,2,11,3,3.76,11.28,Credit Card,3
511,2019-04-12,16:16:51,3,85,2,8.59,17.18,Mobile Payment,7
512,2019-04-27,04:26:29,2,69,5,2.76,13.8,Credit Card,8
513,2019-04-04,19:57:31,2,57,2,13.42,26.84,Credit Card,4
514,2019-04-18,12:22:33,1,66,1,9.96,9.96,Cash,8
515,2019-04-25,15:53:18,4,31,2,12.46,24.92,Credit Card,10
516,2019-04-29,18:44:18,4,24,2,10.64,21.28,Mobile Payment,2
517,2019-04-02,09:15:13,5,71,2,6.52,13.04,Mobile Payment,2
518,2019-04-02,22:22:21,4,45,1,11.06,11.06,Credit Card,3
519,2019-04-04,07:32:00,1,85,1,3.12,3.12,Cash,3
520,2019-04-23,19:02:25,2,43,2,13.53,27.06,Credit Card,8
521,2019-04-05,05:40:00,3,85,5,6.27,31.35,Credit Card,7
522,2019-04-28,00:45:27,5,31,4,4.91,19.64,Credit Card,8
523,2019-04-29,16:35:47,1,61,4,6.68,26.72,Mobile Payment,4
524,2019-04-24,13:27:28,1,31,2,6.05,12.1,Cash,9
525,2019-04-30,07:12:15,2,17,4,5.91,23.64,Credit Card,6
526,2019-04-08,07:42:59,3,36,3,8.47,25.41,Cash,1
527,2019-04-08,17:52:46,4,93,2,5.32,10.64,Cash,5
528,2019-04-21,22:01:00,1,40,3,11.84,35.52,Credit Card,1
529,2019-04-24,19:51:49,4,57,4,2.36,9.44,Credit Card,5
530,2019-04-15,03:21:26,1,71,3,10.24,30.72,Cash,4
531,2019-04-03,20:18:54,3,98,1,11.61,11.61,Mobile Payment,5
532,2019-04-03,14:59:22,3,84,5,12.66,63.3,Credit Card,2
533,2019-04-29,06:28:17,2,4,1,11.88,11.88,Mobile Payment,3
534,2019-04-16,20:11:00,2,6,1,10.74,10.74,Cash,8
535,2019-04-04,07:31:21,3,57,1,14.27,14.27,Cash,10
536,2019-04-28,19:11:21,3,37,3,6.69,20.07,Cash,3
537,2019-04-24,20:34:28,5,24,1,5.26,5.26,Credit Card,1
538,2019-04-17,06:26:02,5,60,5,8.31,41.55,Cash,9
539,2019-04-09,22:27:44,4,63,1,4.57,4.57,Cash,7
540,2019-04-24,13:09:35,1,93,2,5.08,10.16,Cash,2
541,2019-04-27,09:52:32,3,93,4,12.94,51.76,Credit Card,1
542,2019-04-15,17:20:09,1,60,4,13.85,55.4,Credit Card,9
543,2019-04-13,21:58:32,2,72,3,4.21,12.63,Mobile Payment,1
544,2019-04-14,09:49:58,2,97,3,3.61,10.83,Credit Card,9
545,2019-04-09,01:24:56,1,78,5,3.32,16.6,Cash,1
546,2019-04-21,02:49:42,4,89,1,3.08,3.08,Mobile Payment,2
547,2019-04-09,07:08:46,1,27,1,6.11,6.11,Mobile Payment,10
548,2019-04-06,23:29:37,3,52,3,9.56,28.68,Credit Card,10
549,2019-04-11,06:13:53,2,20,2,4.06,8.12,Mobile Payment,10
550,2019-04-08,02:04:47,1,42,5,6.12,30.6,Credit Card,5
551,2019-04-22,08:20:03,3,97,4,4.02,16.08,Mobile Payment,8
552,2019-04-02,12:10:53,5,21,5,2.3,11.5,Mobile Payment,7
553,2019-04-26,16:11:46,1,99,3,4.74,14.22,Cash,3
554,2019-04-05,04:38:29,4,6,2,9.91,19.82,Cash,5
555,2019-04-21,11:15:09,4,46,4,4.71,18.84,Mobile Payment,4
556,2019-04-18,09:06:55,5,27,4,13.63,54.52,Mobile Payment,7
557,2019-04-11,02:12:18,2,13,5,7.41,37.05,Credit Card,1
558,2019-04-07,14:43:32,3,18,3,3.34,10.02,Mobile Payment,1
559,2019-04-25,00:53:14,2,86,2,11.06,22.12,Mobile Payment,7
560,2019-04-15,23:26:46,4,31,2,5.05,10.1,Credit Card,9
561,2019-04-13,06:47:06,1,19,4,4.3,17.2,Cash,9
562,2019-04-02,00:44:38,3,66,2,13.74,27.48,Credit Card,1
563,2019-04-16,14:24:45,4,7,2,12.39,24.78,Credit Card,8
564,2019-04-19,11:01:39,2,40,5,2.71,13.55,Mobile Payment,2
565,2019-04-30,21:34:30,3,88,1,9.2,9.2,Mobile Payment,2
566,2019-04-19,20:16:24,3,97,1,3.88,3.88,Mobile Payment,9
567,2019-04-12,11:19:11,2,9,2,4.46,8.92,Mobile Payment,4
568,2019-04-30,23:45:18,1,8,5,8.16,40.8,Cash,8
569,2019-04-12,23:38:31,4,69,5,8.25,41.25,Cash,8
570,2019-04-09,01:44:59,2,12,4,3.0,12.0,Credit Card,6
571,2019-04-13,10:34:18,4,68,1,4.11,4.11,Credit Card,7
572,2019-04-03,04:30:22,1,66,4,14.93,59.72,Mobile Payment,4
573,2019-04-16,20:28:46,1,51,1,11.02,11.02,Cash,9
574,2019-04-23,16:38:37,5,71,4,8.29,33.16,Credit Card,10
575,2019-04-08,17:43:05,5,94,1,9.9,9.9,Credit Card,3
576,2019-04-02,14:21:56,4,12,1,7.71,7.71,Cash,3
577,2019-04-08,15:13:38,4,47,3,12.39,37.17,Mobile Payment,4
578,2019-04-04,21:13:36,3,90,5,4.25,21.25,Credit Card,8
579,2019-04-06,18:29:06,3,36,2,6.99,13.98,Cash,3
580,2019-04-27,10:40:18,4,86,3,11.95,35.85,Cash,7
581,2019-04-20,23:43:51,3,71,3,5.95,17.85,Mobile Payment,10
582,2019-04-04,02:25:06,2,87,1,14.04,14.04,Cash,8
583,2019-04-27,04:31:36,5,28,4,9.88,39.52,Cash,4
584,2019-04-08,01:00:59,5,84,1,10.52,10.52,Credit Card,2
585,2019-04-25,01:33:56,3,41,2,10.65,21.3,Cash,7
586,2019-04-07,11:15:12,5,82,2,13.38,26.76,Mobile Payment,4
587,2019-04-18,11:23:00,2,72,3,6.18,18.54,Cash,3
588,2019-04-16,07:59:04,2,37,1,10.55,10.55,Mobile Payment,5
589,2019-04-27,08:49:43,2,53,5,4.17,20.85,Credit Card,1
590,2019-04-25,13:22:12,5,14,3,14.0,42.0,Mobile Payment,10
591,2019-04-17,21:37:06,3,19,2,8.42,16.84,Credit Card,10
592,2019-04-26,07:15:00,3,89,5,8.49,42.45,Mobile Payment,2
593,2019-04-08,08:43:37,1,47,1,8.02,8.02,Mobile Payment,8
594,2019-04-26,14:44:20,2,42,3,6.04,18.12,Mobile Payment,7
595,2019-04-29,07:09:54,3,73,3,9.38,28.14,Mobile Payment,4
596,2019-04-29,12:59:29,2,95,4,7.45,29.8,Credit Card,8
597,2019-04-26,13:22:48,4,99,1,4.3,4.3,Credit Card,5
598,2019-04-24,00:29:46,2,82,5,4.52,22.6,Cash,1
599,2019-04-30,13:34:00,5,43,3,7.22,21.66,Mobile Payment,10
600,2019-04-17,03:16:40,1,46,3,7.93,23.79,Mobile Payment,6
601,2019-04-27,10:35:47,3,57,2,7.57,15.14,Cash,1
602,2019-04-01,03:25:13,5,60,3,10.3,30.9,Credit Card,7
603,2019-04-29,04:55:49,3,51,3,2.44,7.32,Credit Card,3
604,2019-04-02,15:11:54,5,66,2,7.2,14.4,Mobile Payment,5
605,2019-04-14,23:10:59,4,41,4,14.78,59.12,Credit Card,7
606,2019-04-23,05:32:04,1,23,3,13.58,40.74,Cash,1
607,2019-04-07,14:54:16,1,49,4,7.89,31.56,Credit Card,2
608,2019-04-11,01:29:33,2,84,5,3.45,17.25,Credit Card,8
609,2019-04-09,11:53:51,3,76,3,4.35,13.05,Cash,3
610,2019-04-17,02:07:50,3,19,4,10.02,40.08,Credit Card,6
611,2019-04-10,05:25:27,4,33,2,4.81,9.62,Credit Card,5
612,2019-04-08,11:04:00,5,81,4,6.63,26.52,Mobile Payment,10
613,2019-04-24,22:21:36,5,59,3,3.66,10.98,Cash,3
614,2019-04-20,21:57:50,1,55,3,14.98,44.94,Cash,3
615,2019-04-05,19:41:45,2,57,5,5.78,28.9,Credit Card,2
616,2019-04-15,13:18:02,4,22,3,6.38,19.14,Credit Card,8
617,2019-04-28,20:41:10,1,30,4,7.72,30.88,Cash,5
618,2019-04-08,11:34:10,3,34,3,2.26,6.78,Cash,2
619,2019-04-22,05:26:31,5,35,4,2.88,11.52,Cash,5
620,2019-04-10,00:28:01,5,82,4,10.51,42.04,Mobile Payment,8
621,2019-04-08,00:30:17,1,66,4,6.44,25.76,Mobile Payment,8
622,2019-04-04,18:40:14,3,91,2,3.61,7.22,Mobile Payment,7
623,2019-04-09,07:25:00,3,48,3,6.37,19.11,Cash,6
624,2019-04-13,01:43:18,1,5,3,9.25,27.75,Cash,4
625,2019-04-18,01:58:34,3,84,4,13.75,55.0,Mobile Payment,9
626,2019-04-13,11:54:23,2,60,2,9.77,19.54,Mobile Payment,6
627,2019-04-29,04:22:10,2,20,4,14.71,58.84,Credit Card,8
628,2019-04-05,15:57:45,1,2,4,8.73,34.92,Mobile Payment,9
629,2019-04-12,20:21:03,4,13,3,2.2,6.6,Mobile Payment,4
630,2019-04-27,21:58:41,3,82,2,9.97,19.94,Mobile Payment,6
631,2019-04-25,16:38:30,5,77,2,13.77,27.54,Credit Card,5
632,2019-04-22,11:29:35,3,15,4,6.23,24.92,Cash,6
633,2019-04-01,05:37:04,5,26,2,2.29,4.58,Mobile Payment,2
634,2019-04-18,06:06:32,1,35,3,2.39,7.17,Cash,1
635,2019-04-22,21:33:58,1,53,5,7.16,35.8,Mobile Payment,8
636,2019-04-17,14:28:01,4,47,4,3.0,12.0,Credit Card,10
637,2019-04-02,23:25:22,5,77,1,7.37,7.37,Cash,10
638,2019-04-27,08:09:55,1,1,3,9.42,28.26,Mobile Payment,7
639,2019-04-07,20:07:30,5,98,1,6.6,6.6,Cash,4
640,2019-04-01,15:05:08,1,30,1,12.6,12.6,Mobile Payment,8
641,2019-04-24,03:09:04,1,53,5,11.47,57.35,Mobile Payment,4
642,2019-04-27,23:54:09,5,21,3,11.96,35.88,Mobile Payment,4
643,2019-04-03,07:02:05,5,39,4,8.4,33.6,Mobile Payment,2
644,2019-04-26,16:44:56,4,93,3,5.27,15.81,Cash,4
645,2019-04-02,18:57:55,4,63,2,4.34,8.68,Cash,8
646,2019-04-20,15:00:44,1,82,4,3.29,13.16,Credit Card,9
647,2019-04-14,16:58:44,5,61,5,3.52,17.6,Cash,3
648,2019-04-16,13:24:14,1,82,3,14.66,43.98,Credit Card,6
649,2019-04-19,00:33:56,3,88,3,5.6,16.8,Credit Card,9
650,2019-04-23,06:10:55,1,97,3,12.27,36.81,Mobile Payment,7
651,2019-04-05,07:00:16,5,89,1,13.69,13.69,Credit Card,1
652,2019-04-15,03:22:31,1,7,4,14.51,58.04,Credit Card,2
653,2019-04-15,10:17:23,5,90,1,12.37,12.37,Credit Card,9
654,2019-04-12,22:33:41,1,45,3,11.11,33.33,Mobile Payment,2
655,2019-04-09,06:56:01,2,44,1,6.62,6.62,Credit Card,8
656,2019-04-08,16:16:07,2,25,1,7.58,7.58,Mobile Payment,8
657,2019-04-11,05:10:07,5,35,2,8.94,17.88,Mobile Payment,6
658,2019-04-08,06:49:24,2,25,5,2.39,11.95,Credit Card,7
659,2019-04-02,17:09:49,4,68,5,7.44,37.2,Credit Card,1
660,2019-04-25,15:48:33,2,54,5,11.24,56.2,Credit Card,1
661,2019-04-30,16:52:39,3,39,1,10.61,10.61,Credit Card,6
662,2019-04-26,13:35:12,1,59,2,14.15,28.3,Mobile Payment,5
663,2019-04-08,21:12:39,4,39,4,10.46,41.84,Credit Card,2
664,2019-04-11,02:09:56,3,6,3,10.04,30.12,Mobile Payment,8
665,2019-04-01,22:06:56,1,14,4,8.21,32.84,Credit Card,3
666,2019-04-01,06:23:28,2,48,2,7.98,15.96,Cash,2
667,2019-04-07,18:29:40,3,34,5,10.75,53.75,Mobile Payment,1
668,2019-04-08,05:47:57,3,13,3,2.19,6.57,Mobile Payment,9
669,2019-04-21,12:02:38,4,64,5,6.37,31.85,Credit Card,5
670,2019-04-14,08:43:08,4,66,5,7.19,35.95,Credit Card,5
671,2019-04-26,15:08:02,4,64,3,11.44,34.32,Mobile Payment,9
672,2019-04-25,18:37:40,3,47,4,6.29,25.16,Cash,6
673,2019-04-02,03:22:26,4,42,3,6.9,20.7,Credit Card,2
674,2019-04-01,02:07:54,1,25,3,3.73,11.19,Mobile Payment,2
675,2019-04-28,21:41:48,3,77,1,9.53,9.53,Mobile Payment,5
676,2019-04-01,10:09:34,4,100,1,13.24,13.24,Credit Card,5
677,2019-04-04,05:31:52,3,2,3,11.55,34.65,Mobile Payment,5
678,2019-04-06,06:43:08,1,43,3,10.88,32.64,Cash,2
679,2019-04-29,07:43:17,3,72,2,6.28,12.56,Credit Card,10
680,2019-04-27,21:15:29,3,20,3,3.65,10.95,Mobile Payment,1
681,2019-04-28,09:35:39,2,58,3,9.77,29.31,Credit Card,2
682,2019-04-08,11:02:48,1,72,5,3.15,15.75,Cash,6
683,2019-04-23,23:24:49,5,2,2,6.27,12.54,Cash,6
684,2019-04-17,03:21:31,4,6,2,9.45,18.9,Cash,2
685,2019-04-10,05:18:49,4,23,2,11.34,22.68,Mobile Payment,8
686,2019-04-10,20:12:27,3,79,3,7.3,21.9,Cash,2
687,2019-04-23,16:12:51,3,7,4,14.45,57.8,Mobile Payment,1
688,2019-04-07,03:57:36,2,49,2,7.83,15.66,Mobile Payment,3
689,2019-04-04,10:16:04,1,61,2,7.17,14.34,Credit Card,9
690,2019-04-11,01:39:51,1,58,5,8.54,42.7,Credit Card,4
691,2019-04-02,00:14:10,4,35,1,6.53,6.53,Cash,3
692,2019-04-07,09:19:52,5,15,1,4.66,4.66,Credit Card,8
693,2019-04-30,13:21:27,1,73,2,11.06,22.12,Credit Card,4
694,2019-04-13,18:16:33,1,5,1,3.68,3.68,Credit Card,7
695,2019-04-13,07:16:56,1,83,2,13.5,27.0,Credit Card,4
696,2019-04-17,02:21:52,3,62,3,14.95,44.85,Mobile Payment,3
697,2019-04-05,09:53:21,3,17,2,6.36,12.72,Mobile Payment,3
698,2019-04-21,16:27:40,3,37,3,8.5,25.5,Mobile Payment,2
699,2019-04-24,13:45:32,4,75,4,11.23,44.92,Credit Card,6
700,2019-04-21,11:16:12,2,65,4,4.69,18.76,Credit Card,7
701,2019-04-29,21:18:44,4,4,1,5.59,5.59,Credit Card,9
702,2019-04-03,13:29:34,3,100,5,8.95,44.75,Mobile Payment,4
703,2019-04-19,15:48:51,3,28,3,4.89,14.67,Cash,5
704,2019-04-13,11:03:35,1,89,3,11.78,35.34,Mobile Payment,10
705,2019-04-02,17:14:08,5,19,2,5.87,11.74,Cash,9
706,2019-04-26,08:32:42,3,27,3,5.58,16.74,Cash,3
707,2019-04-19,19:37:03,1,88,5,13.0,65.0,Credit Card,2
708,2019-04-15,22:43:14,3,34,1,8.42,8.42,Credit Card,1
709,2019-04-27,02:44:14,3,56,3,4.82,14.46,Mobile Payment,4
710,2019-04-17,11:56:56,1,6,1,3.5,3.5,Credit Card,6
711,2019-04-10,12:59:10,5,9,1,12.51,12.51,Credit Card,4
712,2019-04-04,15:31:30,4,78,1,9.15,9.15,Mobile Payment,4
713,2019-04-16,05:55:23,2,88,5,12.49,62.45,Credit Card,6
714,2019-04-05,10:05:29,5,75,4,10.64,42.56,Mobile Payment,9
715,2019-04-28,03:57:27,1,20,5,9.75,48.75,Cash,8
716,2019-04-07,15:35:32,5,57,4,10.75,43.0,Credit Card,9
717,2019-04-08,19:09:05,4,98,5,6.0,30.0,Credit Card,5
718,2019-04-17,10:26:15,2,41,2,12.81,25.62,Cash,4
719,2019-04-11,08:08:52,5,78,2,7.2,14.4,Cash,9
720,2019-04-25,01:12:57,1,27,2,8.14,16.28,Credit Card,1
721,2019-04-19,20:29:55,3,10,2,13.4,26.8,Cash,5
722,2019-04-16,16:46:05,3,49,2,2.88,5.76,Credit Card,10
723,2019-04-10,21:19:48,1,20,1,3.33,3.33,Cash,1
724,2019-04-23,07:22:30,5,70,1,6.07,6.07,Credit Card,4
725,2019-04-14,18:31:24,5,99,1,8.76,8.76,Mobile Payment,4
726,2019-04-03,15:53:39,2,20,4,2.33,9.32,Credit Card,2
727,2019-04-06,12:19:02,1,5,3,6.35,19.05,Cash,3
728,2019-04-13,00:14:32,3,51,5,5.67,28.35,Cash,5
729,2019-04-27,16:49:12,5,6,1,12.84,12.84,Mobile Payment,9
730,2019-04-13,03:12:17,4,77,2,12.03,24.06,Cash,4
731,2019-04-23,18:06:18,5,41,1,11.09,11.09,Mobile Payment,6
732,2019-04-30,06:01:32,5,57,3,7.19,21.57,Mobile Payment,4
733,2019-04-18,02:18:04,2,66,2,8.92,17.84,Mobile Payment,4
734,2019-04-30,16:33:12,5,24,2,7.52,15.04,Mobile Payment,3
735,2019-04-15,23:54:27,3,6,3,2.35,7.05,Mobile Payment,3
736,2019-04-28,14:51:22,2,73,5,4.75,23.75,Cash,9
737,2019-04-24,08:55:27,1,41,5,8.73,43.65,Credit Card,6
738,2019-04-10,19:26:17,1,54,3,6.62,19.86,Credit Card,6
739,2019-04-29,07:05:08,5,72,5,10.47,52.35,Cash,6
740,2019-04-29,07:13:13,2,73,1,11.37,11.37,Mobile Payment,8
741,2019-04-12,18:46:24,1,49,3,5.39,16.17,Credit Card,2
742,2019-04-17,01:37:42,3,99,4,5.28,21.12,Credit Card,3
743,2019-04-16,06:52:13,5,44,4,6.32,25.28,Credit Card,9
744,2019-04-25,07:09:00,1,37,2,3.49,6.98,Credit Card,9
745,2019-04-20,14:15:57,3,91,3,2.09,6.27,Cash,5
746,2019-04-17,22:07:04,2,59,3,3.03,9.09,Credit Card,7
747,2019-04-29,00:46:37,2,60,3,14.95,44.85,Cash,2
748,2019-04-19,00:56:02,1,3,4,8.76,35.04,Mobile Payment,9
749,2019-04-12,00:59:42,5,86,2,4.31,8.62,Cash,4
750,2019-04-27,11:13:06,5,2,2,2.88,5.76,Cash,8
751,2019-04-21,07:15:36,1,90,1,5.61,5.61,Credit Card,5
752,2019-04-04,17:20:43,1,97,3,12.59,37.77,Cash,5
